date,listeners,rank
2021-11-30,134051,400
2021-12-01,134127,400
2021-12-02,134656,400
2021-12-03,135154,400
2021-12-04,136060,400
2021-12-05,136626,400
2021-12-07,138145,400
2021-12-08,138600,400
2021-12-09,138907,400
2021-12-10,139249,400
2021-12-12,139480,400
2021-12-13,140084,400
2021-12-15,139966,400
2021-12-17,139272,400
2021-12-18,138785,400
2021-12-19,138478,400
2021-12-20,138444,400
2021-12-21,138263,400
2021-12-22,138241,400
2021-12-23,138353,400
2021-12-24,138586,400
2021-12-25,138528,400
2021-12-26,138459,400
2021-12-27,138438,400
2021-12-28,138347,400
2021-12-29,138554,400
2021-12-30,138404,400
2021-12-31,138364,400
2022-01-01,138003,400
2022-01-02,138299,400
2022-01-03,137748,400
2022-01-04,137212,400
2022-01-05,136732,400
2022-01-06,136568,400
2022-01-07,136429,400
2022-01-08,136052,400
2022-01-10,135249,400
2022-01-11,134797,400
2022-01-13,134257,400
2022-01-14,134226,400
2022-01-15,134221,400
2022-01-16,134221,400
2022-01-17,134220,400
2022-01-18,134142,400
2022-01-19,134192,400
2022-01-20,134151,400
2022-01-21,134147,400
2022-01-22,134437,400
2022-01-23,134777,400
2022-01-24,134613,400
2022-01-25,134163,400
2022-01-26,134069,400
