date,listeners,rank
2022-01-02,187905,41
2022-01-03,187132,41
2022-01-04,186644,41
2022-01-05,186483,41
2022-01-06,186177,41
2022-01-07,185914,41
2022-01-08,185874,41
2022-01-10,184620,41
2022-01-11,183580,41
2022-01-13,181588,41
2022-01-14,181313,41
2022-01-15,181176,41
2022-01-16,180933,41
2022-01-17,180869,41
2022-01-18,180964,41
2022-01-19,180422,41
2022-01-20,180058,41
2022-01-21,179742,41
2022-01-22,179181,41
2022-01-23,178543,41
2022-01-24,178404,41
2022-01-25,177829,41
2022-01-26,177143,41
