index,artist_name,track_name,danceability,energy,key,loudness,speechiness,accousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date
462,IKON,MY TYPE - REMIX (Acoustic Ver.) iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.596,0.587,8,-8.852,0.0358,0.75,0,0.983,0.673,94.022,217587,2018-03-07
463,IKON,#WYD - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.457,0.792,6,-6.371,0.0476,0.227,0,0.641,0.319,99.68,214333,2018-03-07
464,IKON,BE I - REMIX iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.449,0.888,10,-5.493,0.113,0.00837,1.23e-06,0.698,0.203,87.391,193200,2018-03-07
465,IKON,HOLUP! - REMIX iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.513,0.973,10,-3.861,0.0771,0.187,0,0.943,0.267,100.998,233053,2018-03-07
466,IKON,ANTHEM - B.I&BOBBY iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.497,0.948,8,-4.206,0.102,0.00121,0,0.909,0.526,94.97,217507,2018-03-07
467,IKON,RUNAWAY - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.589,0.892,8,-4.667,0.0508,0.0679,0,0.948,0.34,93.007,228653,2018-03-07
468,IKON,PERFECT - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.532,0.725,2,-6.001,0.0471,0.54,0,0.729,0.641,119.869,220280,2018-03-07
469,IKON,AIRPLANE - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.422,0.768,0,-6.338,0.156,0.175,0,0.968,0.45,173.66,218573,2018-03-07
470,IKON,JUST GO - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.544,0.667,8,-5.591,0.0294,0.553,0,0.842,0.469,115.451,218267,2018-03-07
471,IKON,APOLOGY - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.46,0.802,6,-5.444,0.0756,0.256,0,0.663,0.295,149.922,231027,2018-03-07
472,IKON,RHYTHM TA - REMIX (Rock Ver.) iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.376,0.978,7,-4.505,0.299,0.0059,0,0.949,0.28,174.26,228707,2018-03-07
473,IKON,B-DAY - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.52,0.952,1,-4.2,0.0921,0.0316,0,0.984,0.43,130.02,215040,2018-03-07
474,IKON,DUMB & DUMBER - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.499,0.949,1,-4.176,0.0768,0.0396,0,0.957,0.257,129.984,243040,2018-03-07
475,IKON,WHAT'S WRONG? - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.51,0.955,0,-5.283,0.0944,0.0538,0,0.727,0.477,127.954,229813,2018-03-07
476,IKON,WORLDWIDE - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.525,0.907,8,-4.462,0.0364,0.0856,0,0.934,0.312,100.001,207547,2018-03-07
477,IKON,LONG TIME NO SEE - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.553,0.884,0,-6.431,0.0977,0.591,0,0.389,0.458,95.159,213347,2018-03-07
478,IKON,SINOSIJAK - Re-edit Ver. KR Ver.,0.672,0.779,7,-4.131,0.209,0.0521,0,0.0928,0.329,101.037,188060,2018-01-27
479,IKON,JUST GO - Re-edit Ver. KR Ver.,0.682,0.634,8,-4.527,0.0333,0.383,0,0.0535,0.674,77.005,216430,2018-01-27
480,IKON,LONG TIME NO SEE - Re-edit Ver. KR Ver.,0.737,0.722,0,-5.039,0.109,0.289,0,0.131,0.526,94.985,206776,2018-01-27
481,IKON,ONE AND ONLY (B.I SOLO),0.63,0.716,10,-5.527,0.299,0.0168,0,0.78,0.281,170.884,206933,2018-01-25
482,IKON,SINOSIJAK,0.673,0.778,7,-4.133,0.198,0.0528,0,0.0946,0.325,101.032,188060,2018-01-25
483,IKON,JUST ANOTHER BOY,0.443,0.9,1,-3.391,0.0517,0.0293,0,0.308,0.579,135.532,221040,2017-11-29
484,IKON,MY TYPE - REMIX (Acoustic Ver.),0.739,0.482,8,-6.225,0.0364,0.748,0,0.126,0.778,94.031,213173,2017-08-16
485,IKON,#WYD,0.658,0.7,4,-4.953,0.0448,0.278,0,0.183,0.213,99.934,211400,2016-09-28
486,IKON,RUNAWAY,0.746,0.775,8,-4.639,0.0736,0.162,0,0.079,0.497,93.014,222360,2017-11-29
487,IKON,AIRPLANE,0.675,0.672,0,-5.049,0.0445,0.209,0,0.369,0.683,87.04,216187,2016-12-28
488,IKON,APOLOGY,0.562,0.823,6,-3.567,0.0696,0.478,0,0.096,0.458,149.795,233507,2016-12-28
489,IKON,WHAT'S WRONG?,0.682,0.831,0,-5.996,0.0398,0.00909,0,0.091,0.831,128.037,230120,2016-12-28
490,IKON,WELCOME BACK,0.683,0.633,0,-5.325,0.128,0.238,0,0.277,0.932,93.633,213893,2017-11-29
491,IKON,M.U.P,0.644,0.812,7,-5.451,0.0397,0.2,0,0.0892,0.297,95.972,204640,2017-11-29
492,IKON,BLING BLING - KR Ver. (iKON JAPAN DOME TOUR 2017),0.589,0.981,2,-6.464,0.248,0.124,3.45e-06,0.946,0.276,124.97,216813,2017-09-27
493,IKON,SINOSIJAK - REMIX (iKON JAPAN DOME TOUR 2017),0.514,0.978,2,-5.263,0.131,0.0106,0,0.483,0.106,101.045,186000,2017-09-27
494,IKON,JUST ANOTHER BOY - iKON JAPAN DOME TOUR 2017,0.355,0.958,1,-5.165,0.1,0.0479,0,0.65,0.319,132.76,220613,2017-09-27
495,IKON,MY TYPE - REMIX (Acoustic Ver.) (iKON JAPAN DOME TOUR 2017),0.399,0.498,8,-11.191,0.0631,0.757,0,0.931,0.768,187.615,215053,2017-09-27
496,IKON,#WYD - iKON JAPAN DOME TOUR 2017,0.51,0.795,9,-8.483,0.0514,0.227,0,0.775,0.285,99.929,210387,2017-09-27
497,IKON,TODAY - iKON JAPAN DOME TOUR 2017,0.641,0.871,1,-7.326,0.0545,0.162,0,0.698,0.787,106.022,194667,2017-09-27
498,IKON,BE I - REMIX (iKON JAPAN DOME TOUR 2017),0.595,0.838,10,-7.768,0.182,0.0528,0,0.946,0.114,88.032,194147,2017-09-27
499,IKON,HOLUP! - REMIX (iKON JAPAN DOME TOUR 2017),0.574,0.947,0,-6.576,0.181,0.45,2.57e-06,0.976,0.244,100.979,233147,2017-09-27
500,IKON,ANTHEM - iKON JAPAN DOME TOUR 2017,0.575,0.923,11,-5.628,0.0954,0.0189,0,0.862,0.521,95.011,219133,2017-09-27
501,IKON,JUST GO - iKON JAPAN DOME TOUR 2017,0.386,0.612,8,-7.63,0.0383,0.559,0,0.929,0.517,115.428,219000,2017-09-27
502,IKON,APOLOGY - iKON JAPAN DOME TOUR 2017,0.513,0.758,6,-6.889,0.0734,0.341,0,0.377,0.335,149.956,234213,2017-09-27
503,IKON,WAIT FOR ME - iKON JAPAN DOME TOUR 2017,0.472,0.751,7,-8.175,0.0468,0.0394,0,0.942,0.202,143.989,231120,2017-09-27
504,IKON,AIRPLANE - iKON JAPAN DOME TOUR 2017,0.59,0.783,7,-7.484,0.105,0.287,0,0.969,0.506,87.024,217333,2017-09-27
505,IKON,CLIMAX - iKON JAPAN DOME TOUR 2017,0.442,0.669,1,-7.296,0.0803,0.157,0,0.763,0.102,170.251,202973,2017-09-27
506,IKON,RHYTHM TA - REMIX (Rock Ver.) (iKON JAPAN DOME TOUR 2017),0.457,0.963,7,-5.908,0.342,0.0594,0,0.72,0.377,173.946,227147,2017-09-27
507,IKON,DUMB & DUMBER - iKON JAPAN DOME TOUR 2017,0.545,0.949,5,-5.492,0.113,0.21,0,0.802,0.256,130.02,243120,2017-09-27
508,IKON,WHAT'S WRONG? - iKON JAPAN DOME TOUR 2017,0.597,0.919,0,-6.391,0.0746,0.126,0,0.979,0.607,128.04,230107,2017-09-27
